source,series,t_over_tsigma,rc_over_R,We,Oh,Bo
km_model,km_model,2.6146671915239295,0.4128388598423824,0.0231,0.03,0.02
km_model,km_model,2.6150331567679674,0.41284896779750707,0.0231,0.03,0.02
km_model,km_model,2.615399122012005,0.4128590772366337,0.0231,0.03,0.02
km_model,km_model,2.6157650872560425,0.4128691882268127,0.0231,0.03,0.02
km_model,km_model,2.6161310525000805,0.41287930095059533,0.0231,0.03,0.02
km_model,km_model,2.616497017744118,0.4128894156696688,0.0231,0.03,0.02
km_model,km_model,2.6168629829881556,0.4128995326930795,0.0231,0.03,0.02
km_model,km_model,2.6172289482321935,0.41290965235156407,0.0231,0.03,0.02
km_model,km_model,2.6175949134762315,0.4129197749786387,0.0231,0.03,0.02
km_model,km_model,2.6179608787202695,0.412929900898415,0.0231,0.03,0.02
km_model,km_model,2.618326843964307,0.41294003041959454,0.0231,0.03,0.02
km_model,km_model,2.6186928092083446,0.4129501638347585,0.0231,0.03,0.02
km_model,km_model,2.619058774452382,0.4129603014238624,0.0231,0.03,0.02
km_model,km_model,2.61942473969642,0.4129704434607666,0.0231,0.03,0.02
km_model,km_model,2.619790704940458,0.41298059022164485,0.0231,0.03,0.02
km_model,km_model,2.6201566701844956,0.4129907419942017,0.0231,0.03,0.02
km_model,km_model,2.6205226354285336,0.4130008990867616,0.0231,0.03,0.02
km_model,km_model,2.620888600672571,0.4130110618364581,0.0231,0.03,0.02
km_model,km_model,2.621254565916609,0.413021230615934,0.0231,0.03,0.02
km_model,km_model,2.6216205311606466,0.41303140583813536,0.0231,0.03,0.02
km_model,km_model,2.621986496404685,0.4130415879589615,0.0231,0.03,0.02
km_model,km_model,2.622352461648722,0.4130517774776784,0.0231,0.03,0.02
km_model,km_model,2.62271842689276,0.4130619749351396,0.0231,0.03,0.02
km_model,km_model,2.6230843921367977,0.41307218090996156,0.0231,0.03,0.02
km_model,km_model,2.6234503573808357,0.41102949040310344,0.0231,0.03,0.02
km_model,km_model,2.6238163226248727,0.41103978530516155,0.0231,0.03,0.02
km_model,km_model,2.624182287868911,0.41105009132000847,0.0231,0.03,0.02
km_model,km_model,2.6245482531129487,0.41106040910589703,0.0231,0.03,0.02
km_model,km_model,2.6249142183569867,0.41107073931301175,0.0231,0.03,0.02
km_model,km_model,2.625280183601024,0.41108108257294007,0.0231,0.03,0.02
km_model,km_model,2.6256461488450618,0.41109143948849997,0.0231,0.03,0.02
km_model,km_model,2.6260121140890997,0.4111018106241791,0.0231,0.03,0.02
km_model,km_model,2.6263780793331373,0.4111121964973885,0.0231,0.03,0.02
km_model,km_model,2.6267440445771757,0.41112259757069103,0.0231,0.03,0.02
km_model,km_model,2.627110009821213,0.4111330142451233,0.0231,0.03,0.02
km_model,km_model,2.6274759750652508,0.41114344685468096,0.0231,0.03,0.02
km_model,km_model,2.6278419403092883,0.4111538956620049,0.0231,0.03,0.02
km_model,km_model,2.6282079055533263,0.4111643608552683,0.0231,0.03,0.02
km_model,km_model,2.6285738707973634,0.41117484254623504,0.0231,0.03,0.02
km_model,km_model,2.628939836041402,0.41118534076943664,0.0231,0.03,0.02
km_model,km_model,2.6293058012854393,0.41119585548239485,0.0231,0.03,0.02
km_model,km_model,2.6296717665294773,0.4112063865668006,0.0231,0.03,0.02
km_model,km_model,2.630037731773515,0.41121693383055113,0.0231,0.03,0.02
km_model,km_model,2.6304036970175524,0.4112274970105402,0.0231,0.03,0.02
km_model,km_model,2.6307696622615904,0.41123807577609234,0.0231,0.03,0.02
km_model,km_model,2.6311356275056283,0.41124866973293134,0.0231,0.03,0.02
km_model,km_model,2.6315015927496663,0.41125927842758075,0.0231,0.03,0.02
km_model,km_model,2.631867557993704,0.41126990135208924,0.0231,0.03,0.02
km_model,km_model,2.632233523237742,0.4112805379489913,0.0231,0.03,0.02
km_model,km_model,2.632599488481779,0.41129118761641026,0.0231,0.03,0.02
km_model,km_model,2.632965453725817,0.41130184971322686,0.0231,0.03,0.02
km_model,km_model,2.633331418969855,0.4113125235642412,0.0231,0.03,0.02
km_model,km_model,2.633697384213893,0.40927119507060605,0.0231,0.03,0.02
km_model,km_model,2.6340633494579304,0.4092819623955627,0.0231,0.03,0.02
km_model,km_model,2.634429314701968,0.40929273858075393,0.0231,0.03,0.02
km_model,km_model,2.634795279946006,0.4093035228361759,0.0231,0.03,0.02
km_model,km_model,2.6351612451900435,0.40931431436573984,0.0231,0.03,0.02
km_model,km_model,2.635527210434081,0.40932511237125624,0.0231,0.03,0.02
km_model,km_model,2.635893175678119,0.4093359160561169,0.0231,0.03,0.02
km_model,km_model,2.636259140922157,0.40934672462867433,0.0231,0.03,0.02
km_model,km_model,2.636625106166195,0.4093575373053123,0.0231,0.03,0.02
km_model,km_model,2.636991071410232,0.40936835331321425,0.0231,0.03,0.02
km_model,km_model,2.63735703665427,0.40937917189283435,0.0231,0.03,0.02
km_model,km_model,2.6377230018983076,0.4093899923000819,0.0231,0.03,0.02
km_model,km_model,2.6380889671423455,0.40940081380822835,0.0231,0.03,0.02
km_model,km_model,2.6384549323863835,0.40941163570955263,0.0231,0.03,0.02
km_model,km_model,2.638820897630421,0.40942245731673765,0.0231,0.03,0.02
km_model,km_model,2.6391868628744586,0.4094332779640339,0.0231,0.03,0.02
km_model,km_model,2.6395528281184966,0.40944409700820544,0.0231,0.03,0.02
km_model,km_model,2.639918793362534,0.409454913829276,0.0231,0.03,0.02
km_model,km_model,2.6402847586065716,0.4094657278310886,0.0231,0.03,0.02
km_model,km_model,2.6406507238506096,0.40947653844169724,0.0231,0.03,0.02
km_model,km_model,2.6410166890946476,0.40948734511360524,0.0231,0.03,0.02
km_model,km_model,2.6413826543386856,0.4094981473238633,0.0231,0.03,0.02
km_model,km_model,2.6417486195827227,0.4095089445740455,0.0231,0.03,0.02
km_model,km_model,2.642114584826761,0.40951973639011274,0.0231,0.03,0.02
km_model,km_model,2.642480550070798,0.40953052232217974,0.0231,0.03,0.02
km_model,km_model,2.6428465153148366,0.4095413019441955,0.0231,0.03,0.02
km_model,km_model,2.643212480558874,0.40955207485355005,0.0231,0.03,0.02
km_model,km_model,2.643578445802912,0.4095628406706164,0.0231,0.03,0.02
km_model,km_model,2.6439444110469497,0.4075220935079989,0.0231,0.03,0.02
km_model,km_model,2.644310376290987,0.40753289397050607,0.0231,0.03,0.02
km_model,km_model,2.644676341535025,0.4075436858459452,0.0231,0.03,0.02
km_model,km_model,2.6450423067790627,0.40755446886352603,0.0231,0.03,0.02
km_model,km_model,2.645408272023101,0.40756524277224093,0.0231,0.03,0.02
km_model,km_model,2.6457742372671382,0.40757600734015015,0.0231,0.03,0.02
km_model,km_model,2.646140202511176,0.40758676235366054,0.0231,0.03,0.02
km_model,km_model,2.6465061677552137,0.40759750761680413,0.0231,0.03,0.02
km_model,km_model,2.6468721329992517,0.4076082429505177,0.0231,0.03,0.02
km_model,km_model,2.647238098243289,0.4076189681919286,0.0231,0.03,0.02
km_model,km_model,2.6476040634873272,0.4076296831936495,0.0231,0.03,0.02
km_model,km_model,2.6479700287313648,0.4076403878230825,0.0231,0.03,0.02
km_model,km_model,2.6483359939754028,0.4076510819617381,0.0231,0.03,0.02
km_model,km_model,2.6487019592194403,0.40766176550456745,0.0231,0.03,0.02
km_model,km_model,2.649067924463478,0.4076724383593117,0.0231,0.03,0.02
km_model,km_model,2.649433889707516,0.40768310044586775,0.0231,0.03,0.02
km_model,km_model,2.6497998549515533,0.4076937516956731,0.0231,0.03,0.02
km_model,km_model,2.650165820195591,0.40770439205110914,0.0231,0.03,0.02
km_model,km_model,2.650531785439629,0.40771502146492344,0.0231,0.03,0.02
km_model,km_model,2.650897750683667,0.4077256398996733,0.0231,0.03,0.02
km_model,km_model,2.6512637159277044,0.4077362473271875,0.0231,0.03,0.02
km_model,km_model,2.6516296811717424,0.40774684372804904,0.0231,0.03,0.02
km_model,km_model,2.6519956464157795,0.40775742909109797,0.0231,0.03,0.02
km_model,km_model,2.6523616116598174,0.4077680034129536,0.0231,0.03,0.02
km_model,km_model,2.652727576903856,0.4077785666975567,0.0231,0.03,0.02
km_model,km_model,2.6530935421478934,0.4077891189557303,0.0231,0.03,0.02
km_model,km_model,2.6534595073919314,0.4077996602047606,0.0231,0.03,0.02
km_model,km_model,2.653825472635969,0.40781019046799577,0.0231,0.03,0.02
km_model,km_model,2.6541914378800064,0.40576928061718126,0.0231,0.03,0.02
km_model,km_model,2.6545574031240444,0.4057798308942143,0.0231,0.03,0.02
km_model,km_model,2.654923368368082,0.4057903702724315,0.0231,0.03,0.02
km_model,km_model,2.6552893336121204,0.4058008988047339,0.0231,0.03,0.02
km_model,km_model,2.6556552988561575,0.4058114165479421,0.0231,0.03,0.02
km_model,km_model,2.6560212641001955,0.40582192356250874,0.0231,0.03,0.02
km_model,km_model,2.656387229344233,0.40583241991224567,0.0231,0.03,0.02
km_model,km_model,2.656753194588271,0.405842905664066,0.0231,0.03,0.02
km_model,km_model,2.657119159832309,0.40585338088773915,0.0231,0.03,0.02
km_model,km_model,2.6574851250763465,0.4058638456556595,0.0231,0.03,0.02
km_model,km_model,2.657851090320384,0.40587430004262715,0.0231,0.03,0.02
km_model,km_model,2.658217055564422,0.40588474412564085,0.0231,0.03,0.02
km_model,km_model,2.6585830208084595,0.4058951779837025,0.0231,0.03,0.02
km_model,km_model,2.658948986052497,0.40590560169763285,0.0231,0.03,0.02
km_model,km_model,2.659314951296535,0.40591601534989624,0.0231,0.03,0.02
km_model,km_model,2.6596809165405726,0.40592641902443755,0.0231,0.03,0.02
km_model,km_model,2.660046881784611,0.40593681280652644,0.0231,0.03,0.02
km_model,km_model,2.660412847028648,0.405947196782612,0.0231,0.03,0.02
km_model,km_model,2.660778812272686,0.40595757104018515,0.0231,0.03,0.02
km_model,km_model,2.6611447775167236,0.4059679356676495,0.0231,0.03,0.02
km_model,km_model,2.6615107427607616,0.40597829075420055,0.0231,0.03,0.02
km_model,km_model,2.6618767080047987,0.4059886363897106,0.0231,0.03,0.02
km_model,km_model,2.662242673248837,0.4059989726646225,0.0231,0.03,0.02
km_model,km_model,2.6626086384928747,0.4060092996698491,0.0231,0.03,0.02
km_model,km_model,2.6629746037369126,0.4060196174966786,0.0231,0.03,0.02
km_model,km_model,2.66334056898095,0.4060299262366865,0.0231,0.03,0.02
km_model,km_model,2.663706534224988,0.4060402259816531,0.0231,0.03,0.02
km_model,km_model,2.664072499469026,0.4039990453072109,0.0231,0.03,0.02
km_model,km_model,2.6644384647130637,0.4040093696123481,0.0231,0.03,0.02
km_model,km_model,2.6648044299571017,0.4040196853242486,0.0231,0.03,0.02
km_model,km_model,2.665170395201139,0.40402999253664046,0.0231,0.03,0.02
km_model,km_model,2.665536360445177,0.40404029134298897,0.0231,0.03,0.02
km_model,km_model,2.6659023256892143,0.4040505818364474,0.0231,0.03,0.02
km_model,km_model,2.6662682909332522,0.4040608641098125,0.0231,0.03,0.02
km_model,km_model,2.66663425617729,0.40407113825548185,0.0231,0.03,0.02
km_model,km_model,2.667000221421328,0.40408140436541584,0.0231,0.03,0.02
km_model,km_model,2.6673661866653657,0.40409166253110096,0.0231,0.03,0.02
km_model,km_model,2.6677321519094033,0.4041019128435179,0.0231,0.03,0.02
km_model,km_model,2.6680981171534413,0.40411215539311085,0.0231,0.03,0.02
km_model,km_model,2.668464082397479,0.40412239026975977,0.0231,0.03,0.02
km_model,km_model,2.6688300476415163,0.4041326175627552,0.0231,0.03,0.02
km_model,km_model,2.6691960128855543,0.40414283736077494,0.0231,0.03,0.02
km_model,km_model,2.6695619781295923,0.4041530497518631,0.0231,0.03,0.02
km_model,km_model,2.66992794337363,0.40416325482341087,0.0231,0.03,0.02
km_model,km_model,2.670293908617668,0.40417345266213933,0.0231,0.03,0.02
km_model,km_model,2.670659873861705,0.4041836433540842,0.0231,0.03,0.02
km_model,km_model,2.671025839105743,0.40419382698458123,0.0231,0.03,0.02
km_model,km_model,2.671391804349781,0.4042040036382545,0.0231,0.03,0.02
km_model,km_model,2.671757769593819,0.40421417339900517,0.0231,0.03,0.02
km_model,km_model,2.6721237348378564,0.4042243363500017,0.0231,0.03,0.02
km_model,km_model,2.672489700081894,0.40423449257367206,0.0231,0.03,0.02
km_model,km_model,2.672855665325932,0.40424464215169575,0.0231,0.03,0.02
km_model,km_model,2.6732216305699694,0.4042547851649984,0.0231,0.03,0.02
km_model,km_model,2.673587595814007,0.40221340640074127,0.0231,0.03,0.02
km_model,km_model,2.673953561058045,0.4022235808537626,0.0231,0.03,0.02
km_model,km_model,2.674319526302083,0.4022337491256819,0.0231,0.03,0.02
km_model,km_model,2.674685491546121,0.40224391129417036,0.0231,0.03,0.02
km_model,km_model,2.6750514567901584,0.4022540674360966,0.0231,0.03,0.02
km_model,km_model,2.6754174220341964,0.4022642176275265,0.0231,0.03,0.02
km_model,km_model,2.6757833872782344,0.4022743619437259,0.0231,0.03,0.02
km_model,km_model,2.676149352522272,0.4022845004591618,0.0231,0.03,0.02
km_model,km_model,2.6765153177663095,0.40229463324750553,0.0231,0.03,0.02
km_model,km_model,2.6768812830103474,0.40230476038163543,0.0231,0.03,0.02
km_model,km_model,2.677247248254385,0.40231488193364057,0.0231,0.03,0.02
km_model,km_model,2.6776132134984225,0.4023249979748246,0.0231,0.03,0.02
km_model,km_model,2.6779791787424605,0.40233510857571014,0.0231,0.03,0.02
km_model,km_model,2.678345143986498,0.40234521380604327,0.0231,0.03,0.02
km_model,km_model,2.6787111092305365,0.4023553137347983,0.0231,0.03,0.02
km_model,km_model,2.6790770744745735,0.40236540843018365,0.0231,0.03,0.02
km_model,km_model,2.6794430397186115,0.40237549795964683,0.0231,0.03,0.02
km_model,km_model,2.679809004962649,0.40238558238988004,0.0231,0.03,0.02
km_model,km_model,2.680174970206687,0.40239566178682645,0.0231,0.03,0.02
km_model,km_model,2.680540935450724,0.4024057362156866,0.0231,0.03,0.02
km_model,km_model,2.6809069006947626,0.4024158057409238,0.0231,0.03,0.02
km_model,km_model,2.6812728659388,0.40242587042627187,0.0231,0.03,0.02
km_model,km_model,2.6816388311828376,0.40243593033474073,0.0231,0.03,0.02
km_model,km_model,2.6820047964268756,0.4024459855286235,0.0231,0.03,0.02
km_model,km_model,2.682370761670913,0.40245603606950353,0.0231,0.03,0.02
km_model,km_model,2.682736726914951,0.40041451905299275,0.0231,0.03,0.02
km_model,km_model,2.6831026921589887,0.400424606544112,0.0231,0.03,0.02
km_model,km_model,2.683468657403027,0.4004346896960673,0.0231,0.03,0.02
km_model,km_model,2.683834622647064,0.4004447685670155,0.0231,0.03,0.02
km_model,km_model,2.684200587891102,0.4004548432144346,0.0231,0.03,0.02
km_model,km_model,2.6845665531351397,0.40046491369513065,0.0231,0.03,0.02
km_model,km_model,2.6849325183791777,0.400474980065247,0.0231,0.03,0.02
km_model,km_model,2.6852984836232157,0.4004850423802707,0.0231,0.03,0.02
km_model,km_model,2.6856644488672536,0.40049510069504113,0.0231,0.03,0.02
km_model,km_model,2.686030414111291,0.40050515506375717,0.0231,0.03,0.02
km_model,km_model,2.6863963793553287,0.40051520553998554,0.0231,0.03,0.02
km_model,km_model,2.6867623445993667,0.4005252521766676,0.0231,0.03,0.02
km_model,km_model,2.6871283098434042,0.4005352950261284,0.0231,0.03,0.02
km_model,km_model,2.687494275087442,0.40054533414008253,0.0231,0.03,0.02
km_model,km_model,2.6878602403314797,0.4005553695696433,0.0231,0.03,0.02
km_model,km_model,2.6882262055755177,0.4005654013653294,0.0231,0.03,0.02
km_model,km_model,2.6885921708195553,0.40057542957707265,0.0231,0.03,0.02
km_model,km_model,2.688958136063593,0.40058545425422554,0.0231,0.03,0.02
km_model,km_model,2.6893241013076303,0.4005954754455682,0.0231,0.03,0.02
km_model,km_model,2.6896900665516683,0.40060549319931654,0.0231,0.03,0.02
km_model,km_model,2.6900560317957063,0.40061550756312864,0.0231,0.03,0.02
km_model,km_model,2.6904219970397443,0.4006255185841123,0.0231,0.03,0.02
km_model,km_model,2.690787962283782,0.4006355263088323,0.0231,0.03,0.02
km_model,km_model,2.6911539275278193,0.40064553078331766,0.0231,0.03,0.02
km_model,km_model,2.6915198927718573,0.40065553205306803,0.0231,0.03,0.02
km_model,km_model,2.691885858015895,0.39861393463188016,0.0231,0.03,0.02
km_model,km_model,2.6922518232599324,0.3986239768619986,0.0231,0.03,0.02
km_model,km_model,2.6926177885039704,0.39863401613576555,0.0231,0.03,0.02
km_model,km_model,2.692983753748008,0.39864405249595375,0.0231,0.03,0.02
km_model,km_model,2.6933497189920463,0.39865408598484353,0.0231,0.03,0.02
km_model,km_model,2.6937156842360834,0.3986641166442295,0.0231,0.03,0.02
km_model,km_model,2.6940816494801214,0.3986741445154275,0.0231,0.03,0.02
km_model,km_model,2.694447614724159,0.39868416963928094,0.0231,0.03,0.02
km_model,km_model,2.694813579968197,0.39869419205616685,0.0231,0.03,0.02
km_model,km_model,2.695179545212235,0.3987042118060031,0.0231,0.03,0.02
km_model,km_model,2.6955455104562724,0.39871422892825337,0.0231,0.03,0.02
km_model,km_model,2.69591147570031,0.39872424346193475,0.0231,0.03,0.02
km_model,km_model,2.696277440944348,0.398734255445623,0.0231,0.03,0.02
km_model,km_model,2.696643406188386,0.39874426491745885,0.0231,0.03,0.02
km_model,km_model,2.6970093714324235,0.39875427191515356,0.0231,0.03,0.02
km_model,km_model,2.697375336676462,0.39876427647599527,0.0231,0.03,0.02
km_model,km_model,2.697741301920499,0.39877427863685466,0.0231,0.03,0.02
km_model,km_model,2.698107267164537,0.39878427843419045,0.0231,0.03,0.02
km_model,km_model,2.6984732324085745,0.3987942759040551,0.0231,0.03,0.02
km_model,km_model,2.6988391976526125,0.3988042710821007,0.0231,0.03,0.02
km_model,km_model,2.6992051628966496,0.3988142640035837,0.0231,0.03,0.02
km_model,km_model,2.6995711281406876,0.398824254703371,0.0231,0.03,0.02
km_model,km_model,2.6999370933847255,0.398834243215945,0.0231,0.03,0.02
km_model,km_model,2.700303058628763,0.3988442295754086,0.0231,0.03,0.02
km_model,km_model,2.700669023872801,0.39885421381549074,0.0231,0.03,0.02
km_model,km_model,2.7010349891168386,0.39681255845377894,0.0231,0.03,0.02
km_model,km_model,2.7014009543608766,0.3968225863588535,0.0231,0.03,0.02
km_model,km_model,2.701766919604914,0.3968326123410413,0.0231,0.03,0.02
km_model,km_model,2.702132884848952,0.3968426364320344,0.0231,0.03,0.02
km_model,km_model,2.7024988500929896,0.3968526586631794,0.0231,0.03,0.02
km_model,km_model,2.7028648153370276,0.3968626790654824,0.0231,0.03,0.02
km_model,km_model,2.703230780581065,0.39687269766961364,0.0231,0.03,0.02
km_model,km_model,2.703596745825103,0.39688271450591156,0.0231,0.03,0.02
km_model,km_model,2.70396271106914,0.3968927296043882,0.0231,0.03,0.02
km_model,km_model,2.704328676313178,0.3969027429947328,0.0231,0.03,0.02
km_model,km_model,2.704694641557216,0.3969127547063167,0.0231,0.03,0.02
km_model,km_model,2.705060606801254,0.3969227647681974,0.0231,0.03,0.02
km_model,km_model,2.7054265720452917,0.396932773209123,0.0231,0.03,0.02
km_model,km_model,2.7057925372893292,0.3969427800575361,0.0231,0.03,0.02
km_model,km_model,2.706158502533367,0.39695278534157796,0.0231,0.03,0.02
km_model,km_model,2.7065244677774047,0.3969627890890929,0.0231,0.03,0.02
km_model,km_model,2.7068904330214427,0.3969727913276319,0.0231,0.03,0.02
km_model,km_model,2.7072563982654807,0.39698279208445664,0.0231,0.03,0.02
km_model,km_model,2.7076223635095182,0.39699279138654336,0.0231,0.03,0.02
km_model,km_model,2.7079883287535558,0.3970027892605868,0.0231,0.03,0.02
km_model,km_model,2.7083542939975938,0.3970127857330036,0.0231,0.03,0.02
km_model,km_model,2.7087202592416317,0.3970227808299363,0.0231,0.03,0.02
km_model,km_model,2.7090862244856697,0.397032774577257,0.0231,0.03,0.02
km_model,km_model,2.7094521897297072,0.39704276700057073,0.0231,0.03,0.02
km_model,km_model,2.709818154973745,0.39500100281363815,0.0231,0.03,0.02
km_model,km_model,2.7101841202177828,0.3950110404703069,0.0231,0.03,0.02
km_model,km_model,2.7105500854618203,0.3950210769611815,0.0231,0.03,0.02
km_model,km_model,2.710916050705858,0.3950311123103422,0.0231,0.03,0.02
km_model,km_model,2.711282015949896,0.39504114654162276,0.0231,0.03,0.02
km_model,km_model,2.7116479811939334,0.395051179678614,0.0231,0.03,0.02
km_model,km_model,2.712013946437972,0.39506121174466713,0.0231,0.03,0.02
km_model,km_model,2.712379911682009,0.39507124276289646,0.0231,0.03,0.02
km_model,km_model,2.712745876926047,0.3950812727561832,0.0231,0.03,0.02
km_model,km_model,2.7131118421700844,0.39509130174717777,0.0231,0.03,0.02
km_model,km_model,2.7134778074141224,0.39510132975830303,0.0231,0.03,0.02
km_model,km_model,2.7138437726581603,0.3951113568117575,0.0231,0.03,0.02
km_model,km_model,2.714209737902198,0.3951213829295178,0.0231,0.03,0.02
km_model,km_model,2.7145757031462354,0.3951314081333418,0.0231,0.03,0.02
km_model,km_model,2.7149416683902734,0.39514143244477135,0.0231,0.03,0.02
km_model,km_model,2.715307633634311,0.39515145588513506,0.0231,0.03,0.02
km_model,km_model,2.7156735988783485,0.395161478475551,0.0231,0.03,0.02
km_model,km_model,2.7160395641223865,0.39517150023692926,0.0231,0.03,0.02
km_model,km_model,2.716405529366424,0.3951815211899748,0.0231,0.03,0.02
km_model,km_model,2.7167714946104624,0.39519154135518997,0.0231,0.03,0.02
km_model,km_model,2.7171374598544995,0.3952015607528769,0.0231,0.03,0.02
km_model,km_model,2.7175034250985375,0.39521157940314033,0.0231,0.03,0.02
km_model,km_model,2.717869390342575,0.3952215973258898,0.0231,0.03,0.02
km_model,km_model,2.718235355586613,0.3952316145408423,0.0231,0.03,0.02
km_model,km_model,2.718601320830651,0.39318972022315857,0.0231,0.03,0.02
km_model,km_model,2.7189672860746885,0.39319978356479096,0.0231,0.03,0.02
km_model,km_model,2.7193332513187265,0.39320984632741746,0.0231,0.03,0.02
km_model,km_model,2.7196992165627636,0.39321990852960303,0.0231,0.03,0.02
km_model,km_model,2.720065181806802,0.39322997018973493,0.0231,0.03,0.02
km_model,km_model,2.7204311470508395,0.3932400313260248,0.0231,0.03,0.02
km_model,km_model,2.7207971122948775,0.39325009195651056,0.0231,0.03,0.02
km_model,km_model,2.721163077538915,0.393260152099059,0.0231,0.03,0.02
km_model,km_model,2.721529042782953,0.39327021177136734,0.0231,0.03,0.02
km_model,km_model,2.7218950080269906,0.39328027099096574,0.0231,0.03,0.02
km_model,km_model,2.722260973271028,0.3932903297752189,0.0231,0.03,0.02
km_model,km_model,2.7226269385150657,0.3933003881413286,0.0231,0.03,0.02
km_model,km_model,2.7229929037591036,0.3933104461063352,0.0231,0.03,0.02
km_model,km_model,2.7233588690031416,0.39332050368711985,0.0231,0.03,0.02
km_model,km_model,2.7237248342471796,0.3933305609004065,0.0231,0.03,0.02
km_model,km_model,2.724090799491217,0.3933406177627632,0.0231,0.03,0.02
km_model,km_model,2.7244567647352547,0.3933506742906046,0.0231,0.03,0.02
km_model,km_model,2.7248227299792926,0.3933607305001938,0.0231,0.03,0.02
km_model,km_model,2.72518869522333,0.39337078640764345,0.0231,0.03,0.02
km_model,km_model,2.7255546604673677,0.39338084202891843,0.0231,0.03,0.02
km_model,km_model,2.7259206257114057,0.39339089737983685,0.0231,0.03,0.02
km_model,km_model,2.7262865909554432,0.3934009524760722,0.0231,0.03,0.02
km_model,km_model,2.726652556199481,0.39341100733315487,0.0231,0.03,0.02
km_model,km_model,2.7270185214435188,0.393421061966474,0.0231,0.03,0.02
km_model,km_model,2.7273844866875563,0.3934311163912788,0.0231,0.03,0.02
km_model,km_model,2.7277504519315943,0.39138911256038805,0.0231,0.03,0.02
km_model,km_model,2.7281164171756322,0.3913992136410599,0.0231,0.03,0.02
km_model,km_model,2.7284823824196702,0.3914093146184339,0.0231,0.03,0.02
km_model,km_model,2.7288483476637078,0.39141941550688464,0.0231,0.03,0.02
km_model,km_model,2.7292143129077457,0.39142951632065776,0.0231,0.03,0.02
km_model,km_model,2.7295802781517833,0.39143961707387065,0.0231,0.03,0.02
km_model,km_model,2.7299462433958213,0.3914497177805143,0.0231,0.03,0.02
km_model,km_model,2.730312208639859,0.3914598184544546,0.0231,0.03,0.02
km_model,km_model,2.7306781738838968,0.3914699191094341,0.0231,0.03,0.02
km_model,km_model,2.7310441391279343,0.3914800197590729,0.0231,0.03,0.02
km_model,km_model,2.7314101043719723,0.39149012041687015,0.0231,0.03,0.02
km_model,km_model,2.73177606961601,0.391500221096206,0.0231,0.03,0.02
km_model,km_model,2.732142034860048,0.3915103218103423,0.0231,0.03,0.02
km_model,km_model,2.732508000104086,0.3915204225724238,0.0231,0.03,0.02
km_model,km_model,2.7328739653481233,0.39153052339548006,0.0231,0.03,0.02
km_model,km_model,2.733239930592161,0.39154062429242636,0.0231,0.03,0.02
km_model,km_model,2.7336058958361984,0.39155072527606505,0.0231,0.03,0.02
km_model,km_model,2.7339718610802364,0.39156082635908684,0.0231,0.03,0.02
km_model,km_model,2.734337826324274,0.39157092755407186,0.0231,0.03,0.02
km_model,km_model,2.734703791568312,0.3915810288734911,0.0231,0.03,0.02
km_model,km_model,2.7350697568123494,0.3915911303297074,0.0231,0.03,0.02
km_model,km_model,2.735435722056388,0.3916012319349767,0.0231,0.03,0.02
km_model,km_model,2.735801687300425,0.3916113337014494,0.0231,0.03,0.02
km_model,km_model,2.736167652544463,0.39162143564117124,0.0231,0.03,0.02
km_model,km_model,2.7365336177885005,0.38957925327160653,0.0231,0.03,0.02
km_model,km_model,2.7368995830325384,0.38958940201959924,0.0231,0.03,0.02
km_model,km_model,2.7372655482765755,0.3895995510282514,0.0231,0.03,0.02
km_model,km_model,2.7376315135206135,0.3896097003089255,0.0231,0.03,0.02
km_model,km_model,2.7379974787646515,0.3896198498728867,0.0231,0.03,0.02
km_model,km_model,2.738363444008689,0.3896299997313042,0.0231,0.03,0.02
km_model,km_model,2.738729409252727,0.3896401498952518,0.0231,0.03,0.02
km_model,km_model,2.7390953744967645,0.3896503003757095,0.0231,0.03,0.02
km_model,km_model,2.739461339740803,0.38966045118356385,0.0231,0.03,0.02
km_model,km_model,2.7398273049848405,0.38967060232960954,0.0231,0.03,0.02
km_model,km_model,2.740193270228878,0.3896807538245497,0.0231,0.03,0.02
km_model,km_model,2.740559235472916,0.3896909056789977,0.0231,0.03,0.02
km_model,km_model,2.7409252007169536,0.3897010579034773,0.0231,0.03,0.02
km_model,km_model,2.741291165960991,0.3897112105084239,0.0231,0.03,0.02
km_model,km_model,2.741657131205029,0.3897213635041855,0.0231,0.03,0.02
km_model,km_model,2.742023096449067,0.3897315169010236,0.0231,0.03,0.02
km_model,km_model,2.742389061693105,0.389741670709114,0.0231,0.03,0.02
km_model,km_model,2.7427550269371426,0.3897518249385477,0.0231,0.03,0.02
km_model,km_model,2.74312099218118,0.3897619795993318,0.0231,0.03,0.02
km_model,km_model,2.743486957425218,0.3897721347013903,0.0231,0.03,0.02
km_model,km_model,2.7438529226692556,0.38978229025456496,0.0231,0.03,0.02
km_model,km_model,2.744218887913293,0.3897924462686163,0.0231,0.03,0.02
km_model,km_model,2.744584853157331,0.3898026027532241,0.0231,0.03,0.02
km_model,km_model,2.7449508184013687,0.38981275971798846,0.0231,0.03,0.02
km_model,km_model,2.7453167836454067,0.38777038870034114,0.0231,0.03,0.02
km_model,km_model,2.745682748889444,0.38778059250884583,0.0231,0.03,0.02
km_model,km_model,2.7460487141334817,0.38779079687068546,0.0231,0.03,0.02
km_model,km_model,2.7464146793775197,0.3878010017949164,0.0231,0.03,0.02
km_model,km_model,2.7467806446215577,0.3878112072905205,0.0231,0.03,0.02
